trace_seed,repeat_index,paired_key,candidate,reference,prompt_class,metric,run_statistic,candidate_ms,reference_ms,delta_ms,delta_percent
101,3,seed101-rep3,aged_short_prompt,baseline,long,queue_wait_ms,p90,60.149707,56.904082,3.245624999999997,5.703676934811103
101,3,seed101-rep3,aged_short_prompt,baseline,long,queue_wait_ms,p95,60.672869,61.724024,-1.0511550000000014,-1.7029916908852238
101,3,seed101-rep3,aged_short_prompt,baseline,long,queue_wait_ms,max,636.473739,389.570339,246.90340000000003,63.37838774732797
101,3,seed101-rep3,aged_short_prompt,baseline,long,e2e_latency_ms,mean,7795.5438395,7533.030009600001,262.5138298999991,3.4848371713036417
101,3,seed101-rep3,aged_short_prompt,baseline,long,e2e_latency_ms,median,7250.2482005,6981.921653,268.32654749999983,3.843161823288363
101,3,seed101-rep3,aged_short_prompt,baseline,long,e2e_latency_ms,p90,13633.035643,12778.618311,854.4173319999991,6.686304506524821
101,3,seed101-rep3,aged_short_prompt,baseline,long,e2e_latency_ms,p95,15078.456928,14545.096586,533.360342,3.6669425936529834
101,3,seed101-rep3,aged_short_prompt,baseline,long,e2e_latency_ms,max,16585.712424,16005.993732,579.7186920000004,3.621885036984596
101,3,seed101-rep3,aged_short_prompt,short_prompt,overall,ttft_ms,mean,78.75277935000001,76.32371955,2.4290598000000045,3.182575239154476
101,3,seed101-rep3,aged_short_prompt,short_prompt,overall,ttft_ms,median,64.86384699999999,59.8368125,5.027034499999992,8.401240457118252
101,3,seed101-rep3,aged_short_prompt,short_prompt,overall,queue_wait_ms,mean,40.46069773333333,40.579463016666665,-0.1187652833333317,-0.29267337343658983
101,3,seed101-rep3,aged_short_prompt,short_prompt,overall,queue_wait_ms,median,25.9343785,25.9185535,0.015824999999999534,0.06105664808801746
101,3,seed101-rep3,aged_short_prompt,short_prompt,overall,e2e_latency_ms,mean,9035.564718683334,8895.423534266667,140.14118441666687,1.5754301509851607
101,3,seed101-rep3,aged_short_prompt,short_prompt,overall,e2e_latency_ms,median,9091.661777000001,8968.247581,123.41419600000154,1.3761238735365098
101,3,seed101-rep3,aged_short_prompt,short_prompt,short,ttft_ms,mean,46.81060705,41.70950045,5.101106600000001,12.230083182403595
101,3,seed101-rep3,aged_short_prompt,short_prompt,short,ttft_ms,median,44.0441325,39.377579499999996,4.6665530000000075,11.850786816391313
101,3,seed101-rep3,aged_short_prompt,short_prompt,short,queue_wait_ms,mean,7.8263659500000005,7.7955168,0.03084915000000077,0.3957293761460532
101,3,seed101-rep3,aged_short_prompt,short_prompt,short,queue_wait_ms,median,0.0338395,0.028569,0.005270500000000001,18.448318107039103
101,3,seed101-rep3,aged_short_prompt,short_prompt,short,e2e_latency_ms,mean,8718.8881228,8595.200589299999,123.68753350000043,1.4390302147686544
101,3,seed101-rep3,aged_short_prompt,short_prompt,short,e2e_latency_ms,median,8567.6790855,8459.7539955,107.92509000000064,1.2757473805669677
101,3,seed101-rep3,aged_short_prompt,short_prompt,medium,ttft_ms,mean,75.43753385,74.4525483,0.9849855499999904,1.32297090225989
101,3,seed101-rep3,aged_short_prompt,short_prompt,medium,ttft_ms,median,64.86384699999999,59.8368125,5.027034499999992,8.401240457118252
101,3,seed101-rep3,aged_short_prompt,short_prompt,medium,queue_wait_ms,mean,36.401345150000004,37.0425135,-0.6411683499999938,-1.7308986065429763
101,3,seed101-rep3,aged_short_prompt,short_prompt,medium,queue_wait_ms,median,25.8455955,25.731526000000002,0.11406949999999938,0.4433063938765208
101,3,seed101-rep3,aged_short_prompt,short_prompt,medium,e2e_latency_ms,mean,10592.26219375,10411.2126556,181.04953815000044,1.7389860733717433
101,3,seed101-rep3,aged_short_prompt,short_prompt,medium,e2e_latency_ms,median,9999.11207,9886.001792,113.11027800000011,1.1441458375167581
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,ttft_ms,mean,114.01019715,112.8091099,1.2010872500000005,1.064707673932281
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,ttft_ms,median,89.9967255,86.615684,3.381041499999995,3.903498008513094
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,ttft_ms,p90,98.705048,101.804376,-3.099328,-3.0443956554480525
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,ttft_ms,p95,108.598019,102.017318,6.580700999999991,6.450572441043774
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,ttft_ms,max,674.442763,684.444359,-10.00159599999995,-1.4612723252789568
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,queue_wait_ms,mean,77.15438209999999,76.90035875,0.2540233499999971,0.330327912807035
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,queue_wait_ms,median,52.361562500000005,51.7314775,0.6300850000000082,1.217991502369149
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,queue_wait_ms,p90,60.149707,56.43581,3.713897000000003,6.580745452222628
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,queue_wait_ms,p95,60.672869,61.731996,-1.0591270000000037,-1.7156856551341766
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,queue_wait_ms,max,636.473739,638.634655,-2.1609159999999292,-0.3383649764511964
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,e2e_latency_ms,mean,7795.5438395,7679.8573579,115.68648159999975,1.5063623737880643
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,e2e_latency_ms,median,7250.2482005,7165.472315000001,84.77588549999928,1.1831165033257025
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,e2e_latency_ms,p90,13633.035643,13307.58379,325.45185299999866,2.4456119017229847
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,e2e_latency_ms,p95,15078.456928,14740.563419,337.89350899999954,2.2922699722893105
101,3,seed101-rep3,aged_short_prompt,short_prompt,long,e2e_latency_ms,max,16585.712424,16186.698382,399.0140420000007,2.4650736832392823
101,4,seed101-rep4,short_prompt,baseline,overall,ttft_ms,mean,96.66344128333334,87.73040970000001,8.933031583333332,10.182366198767827
101,4,seed101-rep4,short_prompt,baseline,overall,ttft_ms,median,71.393057,68.8352555,2.5578014999999965,3.715830618221496
101,4,seed101-rep4,short_prompt,baseline,overall,queue_wait_ms,mean,55.8570095,49.61006521666666,6.246944283333335,12.592090447876801
101,4,seed101-rep4,short_prompt,baseline,overall,queue_wait_ms,median,27.832386,27.0384045,0.793981500000001,2.9364953838160126
101,4,seed101-rep4,short_prompt,baseline,overall,e2e_latency_ms,mean,9226.196899033333,9055.384997466666,170.81190156666707,1.8863019254780817
101,4,seed101-rep4,short_prompt,baseline,overall,e2e_latency_ms,median,9367.1563565,9133.8645465,233.2918099999988,2.5541413364772714
101,4,seed101-rep4,short_prompt,baseline,short,ttft_ms,mean,59.7166147,71.95026765,-12.23365295,-17.002929036359188
101,4,seed101-rep4,short_prompt,baseline,short,ttft_ms,median,46.919931,73.2370225,-26.317091499999997,-35.934136317461565
101,4,seed101-rep4,short_prompt,baseline,short,queue_wait_ms,mean,19.853192749999998,33.92089365,-14.067700899999998,-41.472082207362476
101,4,seed101-rep4,short_prompt,baseline,short,queue_wait_ms,median,0.0347325,28.721469,-28.6867365,-99.87907129680588
101,4,seed101-rep4,short_prompt,baseline,short,e2e_latency_ms,mean,8926.1772571,9001.0079009,-74.83064379999996,-0.8313584947805427
101,4,seed101-rep4,short_prompt,baseline,short,e2e_latency_ms,median,8848.058206,8620.911597,227.14660899999944,2.6348328299648083
101,4,seed101-rep4,short_prompt,baseline,medium,ttft_ms,mean,99.02176435,102.19505895,-3.1732946000000055,-3.1051350550642307
101,4,seed101-rep4,short_prompt,baseline,medium,ttft_ms,median,70.9001925,64.1073445,6.792848000000006,10.596052687847656
101,4,seed101-rep4,short_prompt,baseline,medium,queue_wait_ms,mean,53.95160945,65.8160004,-11.864390949999994,-18.02660580693687
101,4,seed101-rep4,short_prompt,baseline,medium,queue_wait_ms,median,26.7210025,26.9791635,-0.25816099999999764,-0.9568903053647221
101,4,seed101-rep4,short_prompt,baseline,medium,e2e_latency_ms,mean,10764.38051195,10607.18222585,157.19828609999968,1.4819985435613905
101,4,seed101-rep4,short_prompt,baseline,medium,e2e_latency_ms,median,10306.975352000001,10120.301028000002,186.67432399999961,1.8445530768652505
101,4,seed101-rep4,short_prompt,baseline,long,ttft_ms,mean,131.2519448,89.0459025,42.20604229999999,47.39807348238173
101,4,seed101-rep4,short_prompt,baseline,long,ttft_ms,median,95.51087150000001,69.146983,26.3638885,38.127315692139454
101,4,seed101-rep4,short_prompt,baseline,long,ttft_ms,p90,106.170458,97.635381,8.535077000000001,8.741786955284173
101,4,seed101-rep4,short_prompt,baseline,long,ttft_ms,p95,108.021317,107.234295,0.7870219999999932,0.7339275182440405
101,4,seed101-rep4,short_prompt,baseline,long,ttft_ms,max,938.225669,496.69749,441.528179,88.89277435245344
101,4,seed101-rep4,short_prompt,baseline,long,queue_wait_ms,mean,93.7662263,49.093301600000004,44.672924699999996,90.99596736023962
101,4,seed101-rep4,short_prompt,baseline,long,queue_wait_ms,median,54.3180675,27.282378,27.035689499999997,99.09579546181787
101,4,seed101-rep4,short_prompt,baseline,long,queue_wait_ms,p90,69.695824,56.457626,13.238198000000004,23.44802454144991
101,4,seed101-rep4,short_prompt,baseline,long,queue_wait_ms,p95,72.328117,63.02986,9.298257000000007,14.752146046334241
101,4,seed101-rep4,short_prompt,baseline,long,queue_wait_ms,max,899.874118,460.564679,439.30943899999994,95.38496090361282
101,4,seed101-rep4,short_prompt,baseline,long,e2e_latency_ms,mean,7988.032928049999,7557.964865649999,430.0680623999997,5.69026278958513
101,4,seed101-rep4,short_prompt,baseline,long,e2e_latency_ms,median,7535.8177675,7006.8013009999995,529.0164665000002,7.550042362761163
101,4,seed101-rep4,short_prompt,baseline,long,e2e_latency_ms,p90,13639.817903,12852.692985,787.1249179999995,6.124202289112717
101,4,seed101-rep4,short_prompt,baseline,long,e2e_latency_ms,p95,15087.896786,14605.277936,482.61884999999893,3.304414007832127
101,4,seed101-rep4,short_prompt,baseline,long,e2e_latency_ms,max,16560.167164,16034.924113,525.2430509999995,3.2756191878336924
101,4,seed101-rep4,aged_short_prompt,baseline,overall,ttft_ms,mean,78.41073955,87.73040970000001,-9.319670150000007,-10.623078339505357
101,4,seed101-rep4,aged_short_prompt,baseline,overall,ttft_ms,median,63.4364005,68.8352555,-5.398855000000005,-7.843153861759116
101,4,seed101-rep4,aged_short_prompt,baseline,overall,queue_wait_ms,mean,42.02930846666666,49.61006521666666,-7.580756749999999,-15.280682895480693
101,4,seed101-rep4,aged_short_prompt,baseline,overall,queue_wait_ms,median,26.1985475,27.0384045,-0.8398569999999985,-3.106163309303249
101,4,seed101-rep4,aged_short_prompt,baseline,overall,e2e_latency_ms,mean,9045.8461378,9055.384997466666,-9.538859666667122,-0.10533908463677373
101,4,seed101-rep4,aged_short_prompt,baseline,overall,e2e_latency_ms,median,9178.8575955,9133.8645465,44.99304899999879,0.4925959737079706
101,4,seed101-rep4,aged_short_prompt,baseline,short,ttft_ms,mean,44.55180625,71.95026765,-27.398461400000002,-38.07972130594291
101,4,seed101-rep4,aged_short_prompt,baseline,short,ttft_ms,median,40.9939995,73.2370225,-32.243022999999994,-44.025578729665035
101,4,seed101-rep4,aged_short_prompt,baseline,short,queue_wait_ms,mean,7.805232650000001,33.92089365,-26.115660999999996,-76.9898967564494
101,4,seed101-rep4,aged_short_prompt,baseline,short,queue_wait_ms,median,0.033096,28.721469,-28.688373,-99.88476912514467
101,4,seed101-rep4,aged_short_prompt,baseline,short,e2e_latency_ms,mean,8735.1170822,9001.0079009,-265.8908186999997,-2.9540116132262657
101,4,seed101-rep4,aged_short_prompt,baseline,short,e2e_latency_ms,median,8638.0493915,8620.911597,17.137794500000382,0.19879329821644592
101,4,seed101-rep4,aged_short_prompt,baseline,medium,ttft_ms,mean,73.7980084,102.19505895,-28.397050550000003,-27.78710716718071
101,4,seed101-rep4,aged_short_prompt,baseline,medium,ttft_ms,median,61.201639,64.1073445,-2.9057054999999963,-4.532562567772553
101,4,seed101-rep4,aged_short_prompt,baseline,medium,queue_wait_ms,mean,38.93583405,65.8160004,-26.880166349999996,-40.841385357108386
101,4,seed101-rep4,aged_short_prompt,baseline,medium,queue_wait_ms,median,26.0765405,26.9791635,-0.9026229999999984,-3.3456300452013585
101,4,seed101-rep4,aged_short_prompt,baseline,medium,e2e_latency_ms,mean,10591.121602700001,10607.18222585,-16.06062314999872,-0.15141272024966754
101,4,seed101-rep4,aged_short_prompt,baseline,medium,e2e_latency_ms,median,10141.888184,10120.301028000002,21.587155999997776,0.21330547322922747
101,4,seed101-rep4,aged_short_prompt,baseline,long,ttft_ms,mean,116.882404,89.0459025,27.836501499999997,31.26084493331964
101,4,seed101-rep4,aged_short_prompt,baseline,long,ttft_ms,median,90.6683175,69.146983,21.521334499999995,31.124039786377942
101,4,seed101-rep4,aged_short_prompt,baseline,long,ttft_ms,p90,99.330393,97.635381,1.6950120000000055,1.7360632822234858
101,4,seed101-rep4,aged_short_prompt,baseline,long,ttft_ms,p95,100.435826,107.234295,-6.798468999999997,-6.339827198006009
101,4,seed101-rep4,aged_short_prompt,baseline,long,ttft_ms,max,717.090634,496.69749,220.393144,44.37170479762239
101,4,seed101-rep4,aged_short_prompt,baseline,long,queue_wait_ms,mean,79.3468587,49.093301600000004,30.253557099999995,61.624612959418464
101,4,seed101-rep4,aged_short_prompt,baseline,long,queue_wait_ms,median,52.0530975,27.282378,24.7707195,90.79384319064856
101,4,seed101-rep4,aged_short_prompt,baseline,long,queue_wait_ms,p90,56.670035,56.457626,0.21240900000000096,0.376227296556892
101,4,seed101-rep4,aged_short_prompt,baseline,long,queue_wait_ms,p95,63.401661,63.02986,0.3718009999999978,0.5898807327193775
101,4,seed101-rep4,aged_short_prompt,baseline,long,queue_wait_ms,max,677.471218,460.564679,216.906539,47.0957823928135
101,4,seed101-rep4,aged_short_prompt,baseline,long,e2e_latency_ms,mean,7811.2997285,7557.964865649999,253.33486285000072,3.351892570993229
101,4,seed101-rep4,aged_short_prompt,baseline,long,e2e_latency_ms,median,7316.145954,7006.8013009999995,309.3446530000001,4.414919728861883
101,4,seed101-rep4,aged_short_prompt,baseline,long,e2e_latency_ms,p90,13498.028997,12852.692985,645.3360119999998,5.021017873477196
101,4,seed101-rep4,aged_short_prompt,baseline,long,e2e_latency_ms,p95,14944.099403,14605.277936,338.82146699999976,2.319856345662902
101,4,seed101-rep4,aged_short_prompt,baseline,long,e2e_latency_ms,max,16395.925769,16034.924113,361.0016560000022,2.251346208164011
101,4,seed101-rep4,aged_short_prompt,short_prompt,overall,ttft_ms,mean,78.41073955,96.66344128333334,-18.25270173333334,-18.882735283375908
101,4,seed101-rep4,aged_short_prompt,short_prompt,overall,ttft_ms,median,63.4364005,71.393057,-7.956656500000001,-11.144860346854179
101,4,seed101-rep4,aged_short_prompt,short_prompt,overall,queue_wait_ms,mean,42.02930846666666,55.8570095,-13.827701033333334,-24.75553409878367
101,4,seed101-rep4,aged_short_prompt,short_prompt,overall,queue_wait_ms,median,26.1985475,27.832386,-1.6338384999999995,-5.870278243482249
101,4,seed101-rep4,aged_short_prompt,short_prompt,overall,e2e_latency_ms,mean,9045.8461378,9226.196899033333,-180.3507612333342,-1.9547681802913863
101,4,seed101-rep4,aged_short_prompt,short_prompt,overall,e2e_latency_ms,median,9178.8575955,9367.1563565,-188.298761,-2.0102019634735453
101,4,seed101-rep4,aged_short_prompt,short_prompt,short,ttft_ms,mean,44.55180625,59.7166147,-15.164808450000002,-25.39462179191481
101,4,seed101-rep4,aged_short_prompt,short_prompt,short,ttft_ms,median,40.9939995,46.919931,-5.925931499999997,-12.62988110532387
101,4,seed101-rep4,aged_short_prompt,short_prompt,short,queue_wait_ms,mean,7.805232650000001,19.853192749999998,-12.047960099999997,-60.685252249918335
101,4,seed101-rep4,aged_short_prompt,short_prompt,short,queue_wait_ms,median,0.033096,0.0347325,-0.001636499999999999,-4.711725329302523
101,4,seed101-rep4,aged_short_prompt,short_prompt,short,e2e_latency_ms,mean,8735.1170822,8926.1772571,-191.06017489999977,-2.1404479140051578
101,4,seed101-rep4,aged_short_prompt,short_prompt,short,e2e_latency_ms,median,8638.0493915,8848.058206,-210.00881449999906,-2.373501728973584
101,4,seed101-rep4,aged_short_prompt,short_prompt,medium,ttft_ms,mean,73.7980084,99.02176435,-25.223755949999997,-25.47294134332398
101,4,seed101-rep4,aged_short_prompt,short_prompt,medium,ttft_ms,median,61.201639,70.9001925,-9.698553500000003,-13.679163847122139
101,4,seed101-rep4,aged_short_prompt,short_prompt,medium,queue_wait_ms,mean,38.93583405,53.95160945,-15.015775400000003,-27.83193226870455
101,4,seed101-rep4,aged_short_prompt,short_prompt,medium,queue_wait_ms,median,26.0765405,26.7210025,-0.6444620000000008,-2.4118181943211177
101,4,seed101-rep4,aged_short_prompt,short_prompt,medium,e2e_latency_ms,mean,10591.121602700001,10764.38051195,-173.2589092499984,-1.6095576429842504
101,4,seed101-rep4,aged_short_prompt,short_prompt,medium,e2e_latency_ms,median,10141.888184,10306.975352000001,-165.08716800000184,-1.6017033354791883
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,ttft_ms,mean,116.882404,131.2519448,-14.369540799999996,-10.948059338774838
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,ttft_ms,median,90.6683175,95.51087150000001,-4.842554000000007,-5.070159997440717
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,ttft_ms,p90,99.330393,106.170458,-6.840064999999996,-6.442531311299415
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,ttft_ms,p95,100.435826,108.021317,-7.58549099999999,-7.022216735239389
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,ttft_ms,max,717.090634,938.225669,-221.13503500000002,-23.569493172756076
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,queue_wait_ms,mean,79.3468587,93.7662263,-14.419367600000001,-15.377997141386505
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,queue_wait_ms,median,52.0530975,54.3180675,-2.264969999999998,-4.169828022692446
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,queue_wait_ms,p90,56.670035,69.695824,-13.025789000000003,-18.689482744332004
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,queue_wait_ms,p95,63.401661,72.328117,-8.926456000000009,-12.34161259859704
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,queue_wait_ms,max,677.471218,899.874118,-222.40289999999993,-24.714890177561475
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,e2e_latency_ms,mean,7811.2997285,7988.032928049999,-176.73319954999897,-2.21247459971528
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,e2e_latency_ms,median,7316.145954,7535.8177675,-219.6718135000001,-2.915036168302621
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,e2e_latency_ms,p90,13498.028997,13639.817903,-141.78890599999977,-1.0395219863515488
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,e2e_latency_ms,p95,14944.099403,15087.896786,-143.79738299999917,-0.9530644664366222
101,4,seed101-rep4,aged_short_prompt,short_prompt,long,e2e_latency_ms,max,16395.925769,16560.167164,-164.24139499999728,-0.99178585199937
202,0,seed202-rep0,short_prompt,baseline,overall,ttft_ms,mean,76.51125008333334,106.36384523333332,-29.852595149999985,-28.066487333653193
202,0,seed202-rep0,short_prompt,baseline,overall,ttft_ms,median,61.0261515,67.5903485,-6.564197000000007,-9.7117371720609
202,0,seed202-rep0,short_prompt,baseline,overall,queue_wait_ms,mean,40.6116042,67.38875686666667,-26.777152666666666,-39.73534148974898
202,0,seed202-rep0,short_prompt,baseline,overall,queue_wait_ms,median,25.7600515,27.771943,-2.011891500000001,-7.244331086233329
202,0,seed202-rep0,short_prompt,baseline,overall,e2e_latency_ms,mean,8796.102592433333,9886.546018866668,-1090.443426433334,-11.02956911698405
202,0,seed202-rep0,short_prompt,baseline,overall,e2e_latency_ms,median,8936.115113,9955.1163715,-1019.0012585000004,-10.235955266351759
202,0,seed202-rep0,short_prompt,baseline,short,ttft_ms,mean,46.96250285,56.029522699999994,-9.067019849999994,-16.182575565649064
202,0,seed202-rep0,short_prompt,baseline,short,ttft_ms,median,40.536961500000004,53.79338,-13.256418499999995,-24.64321539193112
202,0,seed202-rep0,short_prompt,baseline,short,queue_wait_ms,mean,14.6372478,21.9281148,-7.290866999999999,-33.24894577804745
202,0,seed202-rep0,short_prompt,baseline,short,queue_wait_ms,median,0.03741,25.9052935,-25.867883499999998,-99.85558936052973
202,0,seed202-rep0,short_prompt,baseline,short,e2e_latency_ms,mean,6421.3833317,7265.760853299999,-844.3775215999995,-11.621322785713431
202,0,seed202-rep0,short_prompt,baseline,short,e2e_latency_ms,median,5420.2597025,6064.662988,-644.4032855000005,-10.625541547404456
202,0,seed202-rep0,short_prompt,baseline,medium,ttft_ms,mean,59.056676100000004,112.49334875,-53.43667264999999,-47.50207300589404
202,0,seed202-rep0,short_prompt,baseline,medium,ttft_ms,median,60.648764,66.521756,-5.872991999999996,-8.828678545407005
202,0,seed202-rep0,short_prompt,baseline,medium,queue_wait_ms,mean,21.47081705,74.51391650000001,-53.04309945000001,-71.18549385335288
202,0,seed202-rep0,short_prompt,baseline,medium,queue_wait_ms,median,25.118857,26.574451500000002,-1.4555945000000037,-5.477420672257351
202,0,seed202-rep0,short_prompt,baseline,medium,e2e_latency_ms,mean,9908.4641743,11224.03226965,-1315.5680953500014,-11.72099352304361
202,0,seed202-rep0,short_prompt,baseline,medium,e2e_latency_ms,median,10177.1841575,11409.913249000001,-1232.7290915000012,-10.804018090216779
202,0,seed202-rep0,short_prompt,baseline,long,ttft_ms,mean,123.51457129999999,150.56866425,-27.054092950000026,-17.967943784823756
202,0,seed202-rep0,short_prompt,baseline,long,ttft_ms,median,86.340885,90.0648165,-3.723931500000006,-4.134723907420614
202,0,seed202-rep0,short_prompt,baseline,long,ttft_ms,p90,102.108536,176.000715,-73.89217900000001,-41.984022053546774
202,0,seed202-rep0,short_prompt,baseline,long,ttft_ms,p95,335.724577,389.14292,-53.41834299999999,-13.727178436138578
202,0,seed202-rep0,short_prompt,baseline,long,ttft_ms,max,681.029284,1114.190478,-433.161194,-38.87676322432187
202,0,seed202-rep0,short_prompt,baseline,long,queue_wait_ms,mean,85.72674775,105.7242393,-19.997491549999992,-18.91476513087571
202,0,seed202-rep0,short_prompt,baseline,long,queue_wait_ms,median,51.5807735,48.986720500000004,2.5940529999999953,5.295420827364827
202,0,seed202-rep0,short_prompt,baseline,long,queue_wait_ms,p90,69.938248,97.134668,-27.196420000000003,-27.998674994184363
202,0,seed202-rep0,short_prompt,baseline,long,queue_wait_ms,p95,288.229725,349.814315,-61.58459000000005,-17.604937064968322
202,0,seed202-rep0,short_prompt,baseline,long,queue_wait_ms,max,633.524305,1073.642408,-440.1181029999999,-40.99298795581852
202,0,seed202-rep0,short_prompt,baseline,long,e2e_latency_ms,mean,10058.4602713,11169.84493365,-1111.3846623499994,-9.949866528602106
202,0,seed202-rep0,short_prompt,baseline,long,e2e_latency_ms,median,10333.826162,11575.081696000001,-1241.2555340000017,-10.723514240326635
202,0,seed202-rep0,short_prompt,baseline,long,e2e_latency_ms,p90,14490.624343,16529.783625,-2039.1592820000005,-12.336273288634779
202,0,seed202-rep0,short_prompt,baseline,long,e2e_latency_ms,p95,15552.862412,17562.282633,-2009.4202209999985,-11.441680235940654
202,0,seed202-rep0,short_prompt,baseline,long,e2e_latency_ms,max,15853.113962,18273.511645,-2420.3976829999992,-13.245388899633141
202,0,seed202-rep0,aged_short_prompt,baseline,overall,ttft_ms,mean,80.6548686,106.36384523333332,-25.70897663333332,-24.170785267244547
202,0,seed202-rep0,aged_short_prompt,baseline,overall,ttft_ms,median,65.531474,67.5903485,-2.0588745000000017,-3.0461072411840004
202,0,seed202-rep0,aged_short_prompt,baseline,overall,queue_wait_ms,mean,43.19716461666667,67.38875686666667,-24.19159225,-35.898558416598696
202,0,seed202-rep0,aged_short_prompt,baseline,overall,queue_wait_ms,median,26.568277000000002,27.771943,-1.2036659999999983,-4.3341079880511
202,0,seed202-rep0,aged_short_prompt,baseline,overall,e2e_latency_ms,mean,8937.70731115,9886.546018866668,-948.8387077166681,-9.597271948221175
202,0,seed202-rep0,aged_short_prompt,baseline,overall,e2e_latency_ms,median,9076.012770000001,9955.1163715,-879.1036014999991,-8.830671271877247
202,0,seed202-rep0,aged_short_prompt,baseline,short,ttft_ms,mean,50.74289445,56.029522699999994,-5.286628249999993,-9.435433313087982
202,0,seed202-rep0,aged_short_prompt,baseline,short,ttft_ms,median,45.187125,53.79338,-8.606254999999997,-15.998725121938792
202,0,seed202-rep0,aged_short_prompt,baseline,short,queue_wait_ms,mean,14.6648731,21.9281148,-7.2632417,-33.122964587908854
202,0,seed202-rep0,aged_short_prompt,baseline,short,queue_wait_ms,median,0.0558095,25.9052935,-25.849484,-99.78456333644706
202,0,seed202-rep0,aged_short_prompt,baseline,short,e2e_latency_ms,mean,6526.69076215,7265.760853299999,-739.0700911499989,-10.171957294938002
202,0,seed202-rep0,aged_short_prompt,baseline,short,e2e_latency_ms,median,5492.1723565,6064.662988,-572.4906314999998,-9.439776499251039
202,0,seed202-rep0,aged_short_prompt,baseline,medium,ttft_ms,mean,61.944542999999996,112.49334875,-50.54880575,-44.93492843060199
202,0,seed202-rep0,aged_short_prompt,baseline,medium,ttft_ms,median,62.468028000000004,66.521756,-4.0537279999999924,-6.093837931758736
202,0,seed202-rep0,aged_short_prompt,baseline,medium,queue_wait_ms,mean,23.06540675,74.51391650000001,-51.44850975000001,-69.04550474138613
202,0,seed202-rep0,aged_short_prompt,baseline,medium,queue_wait_ms,median,25.915236999999998,26.574451500000002,-0.6592145000000045,-2.480632572980874
202,0,seed202-rep0,aged_short_prompt,baseline,medium,e2e_latency_ms,mean,10066.08339795,11224.03226965,-1157.9488717000004,-10.316692289197318
202,0,seed202-rep0,aged_short_prompt,baseline,medium,e2e_latency_ms,median,10337.820614,11409.913249000001,-1072.0926350000009,-9.396150624492805
202,0,seed202-rep0,aged_short_prompt,baseline,long,ttft_ms,mean,129.27716834999998,150.56866425,-21.29149590000003,-14.140721780362096
202,0,seed202-rep0,aged_short_prompt,baseline,long,ttft_ms,median,86.50951599999999,90.0648165,-3.5553005000000155,-3.9474909716826163
202,0,seed202-rep0,aged_short_prompt,baseline,long,ttft_ms,p90,102.013365,176.000715,-73.98735000000002,-42.03809626568847
202,0,seed202-rep0,aged_short_prompt,baseline,long,ttft_ms,p95,397.034833,389.14292,7.891912999999988,2.0280243053117832
202,0,seed202-rep0,aged_short_prompt,baseline,long,ttft_ms,max,744.523523,1114.190478,-369.66695500000003,-33.178075230328794
202,0,seed202-rep0,aged_short_prompt,baseline,long,queue_wait_ms,mean,91.86121399999999,105.7242393,-13.863025300000004,-13.112437972395991
202,0,seed202-rep0,aged_short_prompt,baseline,long,queue_wait_ms,median,52.064122499999996,48.986720500000004,3.077401999999992,6.282114762101684
202,0,seed202-rep0,aged_short_prompt,baseline,long,queue_wait_ms,p90,56.652887,97.134668,-40.481781000000005,-41.67593489895904
202,0,seed202-rep0,aged_short_prompt,baseline,long,queue_wait_ms,p95,357.965309,349.814315,8.150993999999969,2.330091608743904
202,0,seed202-rep0,aged_short_prompt,baseline,long,queue_wait_ms,max,706.052275,1073.642408,-367.5901329999999,-34.23766891666968
202,0,seed202-rep0,aged_short_prompt,baseline,long,e2e_latency_ms,mean,10220.34777335,11169.84493365,-949.4971602999995,-8.500540212868737
202,0,seed202-rep0,aged_short_prompt,baseline,long,e2e_latency_ms,median,10506.951471,11575.081696000001,-1068.1302250000008,-9.227841781618823
